sgRNA	gene	CRISPR_C6976459.sample	ERS717283.plasmid
CCND3_CCDS47425.1_ex2_6:41904973-41904996:+_15-7	CCND3	274	188
NGF_CCDS882.1_ex0_1:115829010-115829033:+_5-1	NGF	1142	667
UBALD1_CCDS10518.1_ex0_16:4659920-4659943:+_5-3	UBALD1	397	297
SDCCAG8_CCDS31075.1_ex8_1:243480073-243480096:+_5-4	SDCCAG8	723	557
LRFN4_CCDS8153.1_ex0_11:66625630-66625653:-_5-4	LRFN4	524	697
CASR_CCDS3010.1_ex3_3:121994811-121994834:+_5-5	CASR	170	188
THAP1_CCDS6136.1_ex0_8:42693454-42693477:-_8-4	THAP1	534	584
ABLIM3_CCDS4294.1_ex2_5:148577937-148577960:-_5-2	ABLIM3	791	428
LENG9_CCDS12895.2_ex0_19:54973991-54974014:-_5-1	LENG9	1451	653
POT1_CCDS5793.1_ex10_7:124499060-124499083:+_5-3	POT1	491	444
AACS_CCDS9263.1_ex4_12:125576051-125576074:-_5-3	AACS	677	460
TIGD6_CCDS4301.1_ex0_5:149375516-149375539:-_5-4	TIGD6	403	355
TSACC_CCDS1141.1_ex1_1:156314476-156314499:+_5-3	TSACC	345	581
MEIS3_CCDS33064.1_ex10_19:47920512-47920535:-_5-5	MEIS3	578	495
PDE7B_CCDS5175.1_ex7_6:136476836-136476859:-_5-5	PDE7B	519	565
SEC62_CCDS3210.1_ex2_3:169694790-169694813:+_5-3	SEC62	48	120
C1orf100_CCDS31079.1_ex1_1:244538747-244538770:+_6-2	C1orf100	118	313
TUBGCP3_CCDS66584.1_ex11_13:113201945-113201968:-_5-1	TUBGCP3	0	0
C15orf60_CCDS45296.1_ex3_15:73843364-73843387:+_5-5	C15orf60	614	449
PPP1R3F_CCDS35254.1_ex3_X:49142291-49142314:-_5-1	PPP1R3F	429	316
ACTL6A_CCDS3231.1_ex6_3:179294421-179294444:-_5-5	ACTL6A	2	100
LIMD1_CCDS2729.1_ex0_3:45636744-45636767:-_5-2	LIMD1	1510	837
ZNF160_CCDS12859.1_ex0_19:53573145-53573168:-_5-3	ZNF160	95	65
TXNRD3NB_CCDS33846.1_ex1_3:126291189-126291212:+_5-2	TXNRD3NB	273	406
CHCHD7_CCDS34895.1_ex2_8:57129049-57129072:-_9-7	CHCHD7	213	25
FAM118A_CCDS14065.1_ex1_22:45719231-45719254:-_5-2	FAM118A	666	549
CHD1_CCDS34204.1_ex19_5:98223876-98223899:-_5-1	CHD1	254	234
SCARB1_CCDS45008.1_ex9_12:125299593-125299616:+_5-4	SCARB1	1455	675
CPNE8_CCDS8733.1_ex12_12:39161435-39161458:-_5-4	CPNE8	131	276
C19orf24_CCDS12060.2_ex0_19:1275760-1275783:+_5-4	C19orf24	1261	926
PDX1_CCDS9327.1_ex1_13:28498491-28498514:+_5-5	PDX1	1885	1218
CSMD3_CCDS6315.1_ex52_8:113662514-113662537:-_5-3	CSMD3	893	672
CACNA1F_CCDS35253.1_ex41_X:49084867-49084890:+_5-4	CACNA1F	0	0
SLMAP_CCDS33774.1_ex2_3:57827083-57827106:-_5-4	SLMAP	67	216
C17orf75_CCDS58537.1_ex7_17:30666876-30666899:-_5-2	C17orf75	317	222
ST6GALNAC2_CCDS11747.1_ex7_17:74574841-74574864:-_5-5	ST6GALNAC2	255	192
PCDHGA7_CCDS54927.1_ex0_5:140762912-140762935:+_5-3	PCDHGA7	492	499
ANO1_CCDS44663.1_ex11_11:69995848-69995871:+_5-5	ANO1	652	680
RGS17_CCDS5244.1_ex1_6:153345395-153345418:-_5-1	RGS17	0	9
CRYZL1_CCDS13633.2_ex6_21:34975817-34975840:-_5-5	CRYZL1	127	78
KCNAB2_CCDS55.1_ex7_1:6149094-6149117:+_5-2	KCNAB2	672	339
PLAC8_CCDS3601.1_ex1_4:84026055-84026078:-_5-1	PLAC8	160	255
EXO5_CCDS453.1_ex0_1:40980618-40980641:-_5-4	EXO5	1451	464
OSTC_CCDS3681.1_ex0_4:109571892-109571915:-_5-1	OSTC	171	629
CLEC18B_CCDS32484.1_ex10_16:74451996-74452019:-_5-2	CLEC18B	512	452
FURIN_CCDS10364.1_ex1_15:91419509-91419532:+_5-1	FURIN	152	166
SLC6A8_CCDS14726.1_ex8_X:152959574-152959597:+_5-4	SLC6A8	333	718
LY6G6D_CCDS34404.1_ex2_6:31685387-31685410:-_5-4	LY6G6D	1493	809
DENND2D_CCDS60219.1_ex8_1:111740579-111740602:-_5-5	DENND2D	392	256
SLC6A5_CCDS7854.1_ex6_11:20639326-20639349:+_5-5	SLC6A5	370	516
LINGO3_CCDS45905.1_ex0_19:2291501-2291524:+_5-5	LINGO3	819	498
PDIK1L_CCDS274.1_ex0_1:26441013-26441036:+_5-1	PDIK1L	179	59
RFTN1_CCDS33712.1_ex6_3:16450880-16450903:-_5-3	RFTN1	12	53
CHST9_CCDS42422.1_ex0_18:24497177-24497200:-_8-3	CHST9	41	90
SLC9A1_CCDS295.1_ex11_1:27480530-27480553:+_5-5	SLC9A1	621	462
PTPN1_CCDS13430.1_ex6_20:49195754-49195777:+_5-5	PTPN1	370	458
ABHD14B_CCDS2842.1_ex2_3:52005460-52005483:+_5-5	ABHD14B	1725	658
LMBR1L_CCDS8780.2_ex13_12:49498629-49498652:-_5-4	LMBR1L	716	493
ANKRD27_CCDS32986.1_ex21_19:33134209-33134232:+_5-4	ANKRD27	128	123
SLC16A2_CCDS14426.2_ex0_X:73641752-73641775:+_5-2	SLC16A2	715	430
ITGAX_CCDS10711.1_ex6_16:31371364-31371387:-_5-2	ITGAX	362	452
UBE3B_CCDS58277.1_ex1_12:109921699-109921722:-_5-3	UBE3B	994	486
PSG2_CCDS12616.1_ex3_19:43585163-43585186:+_3-2	PSG2	358	309
TRABD2B_CCDS58000.1_ex5_1:48459977-48460000:+_5-2	TRABD2B	1482	376
PPP2R5C_CCDS45163.1_ex1_14:102323200-102323223:+_5-2	PPP2R5C	174	64
SP1_CCDS44898.1_ex1_12:53776653-53776676:-_5-4	SP1	662	442
COMMD5_CCDS6436.1_ex0_8:146076302-146076325:+_5-2	COMMD5	101	524
CBLN2_CCDS11999.1_ex2_18:70209092-70209115:+_5-2	CBLN2	424	318
SCYL2_CCDS9076.1_ex0_12:100676847-100676870:+_5-1	SCYL2	518	460
ZNF850_CCDS59379.1_ex0_19:37241146-37241169:+_5-1	ZNF850	476	195
RBFOX3_CCDS45805.1_ex7_17:77099257-77099280:-_5-1	RBFOX3	630	391
IL21R_CCDS10630.1_ex3_16:27454315-27454338:-_5-4	IL21R	4	24
ADAM17_CCDS1665.1_ex8_2:9650229-9650252:+_5-1	ADAM17	198	202
ACTR6_CCDS9074.1_ex7_12:100606270-100606293:-_5-5	ACTR6	24	43
POPDC2_CCDS2992.1_ex3_3:119379152-119379175:-_5-5	POPDC2	753	394
SH3BP2_CCDS33944.1_ex1_4:2824746-2824769:-_5-2	SH3BP2	385	310
ZNF283_CCDS46097.1_ex3_19:44351189-44351212:-_5-3	ZNF283	225	193
AKAP8_CCDS12329.1_ex9_19:15483686-15483709:+_5-2	AKAP8	814	449
TGM2_CCDS13302.1_ex6_20:36770559-36770582:+_5-1	TGM2	452	654
GRPR_CCDS14174.1_ex0_X:16142204-16142227:-_5-2	GRPR	137	224
SCD5_CCDS34024.1_ex3_4:83626457-83626480:+_5-4	SCD5	146	221
TMCO2_CCDS30684.1_ex0_1:40713839-40713862:+_5-2	TMCO2	39	55
ARHGAP39_CCDS34971.1_ex7_8:145773207-145773230:+_5-1	ARHGAP39	2010	956
CCPG1_CCDS42039.1_ex2_15:55664163-55664186:+_5-2	CCPG1	752	435
MYL9_CCDS13276.1_ex1_20:35176545-35176568:-_9-8	MYL9	332	435
RARS2_CCDS5011.1_ex11_6:88240575-88240598:-_5-3	RARS2	28	158
FNDC3B_CCDS3217.1_ex13_3:172052814-172052837:+_5-5	FNDC3B	456	439
FKBP2_CCDS8063.1_ex1_11:64010657-64010680:+_5-4	FKBP2	528	294
CNGA3_CCDS2034.1_ex5_2:99008411-99008434:+_5-3	CNGA3	214	430
CD86_CCDS3009.1_ex3_3:121825070-121825093:-_5-1	CD86	0	0
GSTA4_CCDS4948.1_ex5_6:52858945-52858968:+_5-5	GSTA4	620	553
ACTA2_CCDS7392.1_ex4_10:90701574-90701597:-_5-3	ACTA2	234	429
ACER1_CCDS12161.1_ex4_19:6312389-6312412:+_5-4	ACER1	195	104
ROR2_CCDS6691.1_ex6_9:94519553-94519576:-_5-4	ROR2	2153	1103
SYNGR1_CCDS13989.1_ex1_22:39770361-39770384:+_5-3	SYNGR1	363	623
GAB1_CCDS3759.1_ex3_4:144359424-144359447:-_5-5	GAB1	607	352
RNASEH2C_CCDS8111.1_ex2_11:65487851-65487874:-_5-3	RNASEH2C	1104	534
SLC25A30_CCDS31967.1_ex5_13:45978467-45978490:+_5-3	SLC25A30	225	223
PHOSPHO2_CCDS33319.1_ex0_2:170557706-170557729:-_5-3	PHOSPHO2	818	487
CA14_CCDS947.1_ex6_1:150235535-150235558:-_5-5	CA14	537	660
MEOX1_CCDS11466.1_ex2_17:41738800-41738823:-_13-12	MEOX1	227	425
PCED1B_CCDS8752.1_ex0_12:47629124-47629147:-_5-3	PCED1B	644	612
CACNA2D2_CCDS33763.1_ex25_3:50416407-50416430:+_5-1	CACNA2D2	182	521
MVD_CCDS10968.1_ex5_16:88722683-88722706:+_5-3	MVD	311	663
NUDCD3_CCDS5490.2_ex5_7:44530044-44530067:-_5-5	NUDCD3	465	735
ODAM_CCDS3536.2_ex3_4:71063765-71063788:+_5-2	ODAM	30	139
DUS1L_CCDS32775.1_ex12_17:80022752-80022775:-_5-5	DUS1L	1307	577
IRAK2_CCDS33697.1_ex7_3:10261389-10261412:-_5-5	IRAK2	877	506
FAM71A_CCDS1507.1_ex0_1:212798681-212798704:-_5-3	FAM71A	1246	516
WDR74_CCDS44630.1_ex5_11:62602951-62602974:+_5-1	WDR74	35	530
ME3_CCDS8277.1_ex11_11:86267637-86267660:-_5-3	ME3	1145	753
TFB2M_CCDS1627.1_ex7_1:246729127-246729150:+_5-1	TFB2M	198	515
PVALB_CCDS13933.1_ex2_22:37211201-37211224:-_5-4	PVALB	164	170
WNT5A_CCDS46850.1_ex2_3:55513348-55513371:+_5-2	WNT5A	261	224
CPNE8_CCDS8733.1_ex6_12:39096704-39096727:+_5-3	CPNE8	724	527
ME1_CCDS34492.1_ex7_6:83963356-83963379:+_5-1	ME1	44	73
CLPB_CCDS58152.1_ex11_11:72070033-72070056:+_5-3	CLPB	593	444
TAOK2_CCDS10662.1_ex5_16:29990549-29990572:-_5-3	TAOK2	885	578
CSF2RA_CCDS35190.1_ex4_Y:1359338-1359361:+_5-5	CSF2RA	469	205
PADI3_CCDS179.1_ex2_1:17588670-17588693:-_5-2	PADI3	201	278
ACTR6_CCDS9074.1_ex4_12:100603850-100603873:+_5-3	ACTR6	128	474
CRK_CCDS11002.1_ex2_17:1359258-1359281:+_5-4	CRK	385	462
WDR47_CCDS30787.1_ex9_1:109547289-109547312:+_5-1	WDR47	1056	658
CCDC113_CCDS10795.1_ex1_16:58286677-58286700:+_5-1	CCDC113	395	416
MBD4_CCDS3058.1_ex5_3:129155949-129155972:-_8-4	MBD4	159	294
ASGR1_CCDS11089.1_ex5_17:7080299-7080322:-_5-3	ASGR1	375	438
ZNF394_CCDS5666.1_ex2_7:99097259-99097282:-_5-4	ZNF394	1712	659
MYO1F_CCDS42494.1_ex13_19:8606855-8606878:-_5-1	MYO1F	1539	572
C3orf43_CCDS43192.1_ex1_3:196236481-196236504:-_5-5	C3orf43	57	95
MTAP_CCDS6509.1_ex3_9:21818057-21818080:+_5-1	MTAP	360	251
SLC13A5_CCDS11079.1_ex7_17:6606283-6606306:+_5-1	SLC13A5	1854	1034
SYF2_CCDS258.1_ex3_1:25554605-25554628:+_5-2	SYF2	25	259
RTTN_CCDS42443.1_ex32_18:67816169-67816192:+_5-1	RTTN	0	56
EDN3_CCDS13477.1_ex2_20:57896084-57896107:+_5-5	EDN3	381	306
KLHL11_CCDS11411.1_ex1_17:40021217-40021240:+_5-5	KLHL11	183	259
DTX3L_CCDS3015.1_ex1_3:122284857-122284880:+_5-3	DTX3L	171	103
ARID3B_CCDS10264.1_ex0_15:74836671-74836694:-_5-3	ARID3B	336	598
MFI2_CCDS3325.1_ex14_3:196754706-196754729:-_5-5	MFI2	499	470
KCTD13_CCDS10661.1_ex5_16:29937099-29937122:+_5-5	KCTD13	810	676
SLC47A1_CCDS11209.1_ex3_17:19451293-19451316:-_5-3	SLC47A1	827	830
STAT6_CCDS53804.1_ex16_12:57500319-57500342:-_5-5	STAT6	728	469
CIITA_CCDS10544.1_ex1_16:10989266-10989289:+_5-2	CIITA	534	366
CNPY4_CCDS34701.1_ex3_7:99720415-99720438:+_5-4	CNPY4	765	281
THRB_CCDS2641.1_ex6_3:24231702-24231725:+_5-5	THRB	831	591
OSM_CCDS13873.1_ex0_22:30660416-30660439:+_5-3	OSM	370	346
RAX2_CCDS12112.1_ex0_19:3770951-3770974:-_5-3	RAX2	686	560
ATXN3L_CCDS48080.1_ex0_X:13337804-13337827:+_5-4	ATXN3L	52	96
TPST2_CCDS13839.1_ex3_22:26937096-26937119:+_5-2	TPST2	342	205
FANCE_CCDS4805.1_ex0_6:35420490-35420513:-_5-1	FANCE	267	488
PRSS16_CCDS4623.1_ex6_6:27219010-27219033:+_5-4	PRSS16	392	380
LBR_CCDS1545.1_ex8_1:225605684-225605707:-_5-1	LBR	265	191
TTC16_CCDS6875.1_ex3_9:130479912-130479935:+_5-1	TTC16	1449	608
FOXP1_CCDS2914.1_ex10_3:71090508-71090531:+_10-2	FOXP1	2384	1149
TRIM8_CCDS31274.1_ex0_10:104404898-104404921:+_5-4	TRIM8	402	478
ATP11A_CCDS32011.1_ex13_13:113487331-113487354:-_5-5	ATP11A	476	510
GALNT6_CCDS8813.1_ex9_12:51773180-51773203:-_5-4	GALNT6	483	427
MS4A1_CCDS31570.1_ex0_11:60229963-60229986:-_5-1	MS4A1	916	373
SH2D4A_CCDS55206.1_ex4_8:19218796-19218819:+_5-2	SH2D4A	0	0
LUZP2_CCDS31446.1_ex8_11:25004770-25004793:-_5-5	LUZP2	763	850
UGT2A2_CCDS56331.1_ex5_4:70505232-70505255:-_5-5	UGT2A2	565	341
HIST1H2BG_CCDS4594.1_ex0_6:26216689-26216712:-_5-2	HIST1H2BG	28	478
FAM216A_CCDS31899.1_ex2_12:110922993-110923016:-_5-3	FAM216A	0	6
TJP1_CCDS42007.1_ex23_15:30058532-30058555:+_5-5	TJP1	1301	795
TMEM130_CCDS47649.1_ex4_7:98453687-98453710:-_5-1	TMEM130	322	438
AKAP9_CCDS5622.1_ex7_7:91630466-91630489:-_5-1	AKAP9	15	63
PCDHGB2_CCDS54924.1_ex0_5:140740764-140740787:-_5-4	PCDHGB2	443	527
CSN3_CCDS3538.1_ex2_4:71114855-71114878:-_5-3	CSN3	463	548
TSTD1_CCDS44258.1_ex1_1:161008355-161008378:-_10-9	TSTD1	23	478
CYB5A_CCDS12004.1_ex3_18:71930700-71930723:-_6-4	CYB5A	761	586
KMT2B_CCDS46055.1_ex7_19:36214894-36214917:-_5-3	KMT2B	494	581
SHF_CCDS10120.2_ex6_15:45490955-45490978:+_5-2	SHF	1868	967
SMARCB1_CCDS13817.1_ex3_22:24143260-24143283:-_5-5	SMARCB1	48	216
PLSCR4_CCDS3133.1_ex5_3:145924331-145924354:-_5-1	PLSCR4	1542	548
MRPL12_CCDS11785.1_ex1_17:79671417-79671440:-_5-3	MRPL12	47	261
FGF4_CCDS8194.1_ex2_11:69589538-69589561:-_5-1	FGF4	2365	1015
OXR1_CCDS47909.1_ex11_8:107752696-107752719:+_12-12	OXR1	0	66
FLG2_CCDS30861.1_ex0_1:152329080-152329103:-_5-1	FLG2	61	127
ALDH1A2_CCDS10163.1_ex4_15:58256219-58256242:+_5-1	ALDH1A2	205	193
PCDHGA12_CCDS4260.1_ex0_5:140811168-140811191:+_5-4	PCDHGA12	138	305
NT5C3B_CCDS11410.2_ex3_17:39987062-39987085:+_5-1	NT5C3B	405	368
TMC4_CCDS12882.1_ex10_19:54671948-54671971:+_5-2	TMC4	1087	459
MAFK_CCDS5325.1_ex1_7:1579743-1579766:-_5-5	MAFK	2582	1573
RBM22_CCDS34278.1_ex7_5:150078134-150078157:+_5-3	RBM22	870	383
MAP3K11_CCDS8107.1_ex6_11:65375185-65375208:+_5-2	MAP3K11	224	829
PARP11_CCDS66281.1_ex0_12:3921579-3921602:+_5-1	PARP11	143	133
AP5B1_CCDS58146.1_ex0_11:65547372-65547395:+_5-4	AP5B1	289	251
SMIM17_CCDS58683.1_ex0_19:57157136-57157159:+_5-1	SMIM17	948	525
NACA2_CCDS11630.1_ex0_17:59668316-59668339:-_5-3	NACA2	2	119
SMARCD1_CCDS8797.2_ex3_12:50480528-50480551:+_5-3	SMARCD1	142	177
ERN2_CCDS32407.1_ex21_16:23724490-23724513:-_5-5	ERN2	386	528
NEUROD4_CCDS8886.1_ex0_12:55420708-55420731:+_5-5	NEUROD4	456	389
CNTNAP5_CCDS46401.1_ex8_2:125281906-125281929:+_5-3	CNTNAP5	1055	600
TMC2_CCDS13029.2_ex6_20:2560680-2560703:+_5-2	TMC2	333	329
C5orf52_CCDS47329.1_ex0_5:157098727-157098750:+_5-2	C5orf52	411	430
BID_CCDS13747.1_ex1_22:18220946-18220969:+_11-3	BID	918	633
NTF3_CCDS44806.1_ex1_12:5603721-5603744:+_5-3	NTF3	631	545
ZNF610_CCDS12851.1_ex3_19:52869204-52869227:+_7-6	ZNF610	0	11
SLC23A1_CCDS4212.1_ex12_5:138718221-138718244:-_5-5	SLC23A1	263	295
ZNF485_CCDS7205.2_ex3_10:44111729-44111752:+_5-1	ZNF485	374	203
NCSTN_CCDS1203.1_ex5_1:160321144-160321167:+_5-2	NCSTN	1	0
TMEM17_CCDS1871.1_ex3_2:62733169-62733192:-_5-5	TMEM17	182	317
P2RY11_CCDS12226.1_ex1_19:10224564-10224587:+_5-3	P2RY11	518	739
RBM8A_CCDS916.1_ex1_1:145508041-145508064:+_5-1	RBM8A	40	246
CRYGC_CCDS2379.1_ex0_2:208993184-208993207:-_5-3	CRYGC	813	455
KLHL9_CCDS6503.1_ex0_9:21333961-21333984:+_5-1	KLHL9	438	263
PDCD11_CCDS31276.1_ex9_10:105174052-105174075:+_5-3	PDCD11	14	249
TLX1_CCDS55725.1_ex0_10:102891583-102891606:-_5-4	TLX1	971	674
UTF1_CCDS31318.1_ex0_10:135044231-135044254:+_5-4	UTF1	337	291
WDR88_CCDS12429.1_ex0_19:33623196-33623219:-_5-1	WDR88	836	514
PRKRIR_CCDS8243.1_ex0_11:76063208-76063231:-_5-1	PRKRIR	732	649
ZNF587B_CCDS56109.1_ex2_19:58352319-58352342:-_5-1	ZNF587B	3254	1592
FLT3LG_CCDS12767.1_ex4_19:49982263-49982286:+_6-5	FLT3LG	677	954
AGAP3_CCDS43681.1_ex7_7:150817067-150817090:+_9-7	AGAP3	833	497
NRAS_CCDS877.1_ex3_1:115258655-115258678:+_5-5	NRAS	463	552
MZB1_CCDS47273.1_ex1_5:138723778-138723801:-_5-2	MZB1	403	221
MAPKBP1_CCDS32201.1_ex4_15:42104299-42104322:+_5-2	MAPKBP1	1696	775
RGS7_CCDS31071.1_ex10_1:241032110-241032133:-_5-2	RGS7	326	356
TMEM209_CCDS47712.1_ex10_7:129841723-129841746:-_5-3	TMEM209	381	559
LANCL2_CCDS5517.1_ex2_7:55466111-55466134:-_5-3	LANCL2	376	178
PICALM_CCDS31653.1_ex10_11:85712149-85712172:+_5-3	PICALM	307	627
SLC9A2_CCDS2062.1_ex0_2:103236511-103236534:-_5-3	SLC9A2	123	250
FAM126A_CCDS5377.1_ex5_7:23016310-23016333:-_5-3	FAM126A	184	168
UBA52_CCDS12382.1_ex2_19:18685692-18685715:-_5-4	UBA52	0	506
SLC9A5_CCDS42178.1_ex5_16:67290508-67290531:+_5-4	SLC9A5	385	206
STK32B_CCDS3380.1_ex3_4:5333083-5333106:-_5-2	STK32B	187	122
PNO1_CCDS1885.1_ex1_2:68385623-68385646:+_5-5	PNO1	0	100
CRLS1_CCDS13096.1_ex0_20:5987189-5987212:-_8-2	CRLS1	675	647
ST8SIA3_CCDS32834.1_ex0_18:55020214-55020237:-_5-1	ST8SIA3	356	531
HOPX_CCDS3507.1_ex1_4:57522031-57522054:+_7-4	HOPX	1127	387
C12orf79_CCDS58261.1_ex2_12:92382915-92382938:-_8-8	C12orf79	822	497
PDE4C_CCDS12373.1_ex7_19:18330192-18330215:-_5-2	PDE4C	866	648
SMAGP_CCDS44889.1_ex0_12:51639827-51639850:-_5-1	SMAGP	0	4
NCOA6_CCDS13241.1_ex8_20:33345203-33345226:+_5-4	NCOA6	257	401
GTF2A2_CCDS10173.1_ex2_15:59942932-59942955:+_5-5	GTF2A2	109	259
DEFA6_CCDS5960.1_ex0_8:6782431-6782454:+_5-1	DEFA6	2139	746
ADAMTS2_CCDS34311.1_ex8_5:178699959-178699982:+_5-1	ADAMTS2	1207	482
SOX11_CCDS1654.1_ex0_2:5833406-5833429:+_5-5	SOX11	222	277
C1QTNF1_CCDS11761.1_ex2_17:77043650-77043673:-_6-2	C1QTNF1	115	305
ARL4D_CCDS11463.1_ex0_17:41477287-41477310:-_5-2	ARL4D	674	631
GPRASP2_CCDS14501.1_ex0_X:101970120-101970143:+_5-2	GPRASP2	425	343
PTPMT1_CCDS41643.1_ex0_11:47587324-47587347:-_5-4	PTPMT1	190	347
TSSK4_CCDS53890.1_ex0_14:24675332-24675355:+_5-2	TSSK4	502	401
CFHR4_CCDS41451.1_ex1_1:196871710-196871733:+_7-3	CFHR4	462	340
MASTL_CCDS53502.1_ex7_10:27458948-27458971:-_5-4	MASTL	178	103
ASL_CCDS47597.1_ex4_7:65548131-65548154:+_5-3	ASL	276	396
MEF2A_CCDS45362.1_ex5_15:100230593-100230616:+_5-4	MEF2A	1243	643
UBA2_CCDS12439.1_ex7_19:34935893-34935916:+_5-3	UBA2	6	118
TBX1_CCDS13765.1_ex1_22:19748531-19748554:-_5-2	TBX1	24	104
TRIM39_CCDS34377.1_ex0_6:30297239-30297262:+_5-1	TRIM39	1284	1054
NTN5_CCDS33068.1_ex4_19:49167979-49168002:+_5-2	NTN5	1273	787
HOXB7_CCDS11532.1_ex1_17:46688144-46688167:+_5-5	HOXB7	1115	802
SLC5A3_CCDS33549.1_ex0_21:35468329-35468352:+_5-4	SLC5A3	913	565
PQLC2_CCDS195.2_ex3_1:19652789-19652812:-_5-5	PQLC2	687	479
TLCD2_CCDS45567.1_ex2_17:1613157-1613180:+_5-4	TLCD2	1001	422
WHAMM_CCDS45333.1_ex5_15:83492019-83492042:-_5-4	WHAMM	229	271
SYT3_CCDS12798.1_ex6_19:51135914-51135937:-_5-3	SYT3	717	556
PLA2G4E_CCDS55962.1_ex8_15:42287564-42287587:-_5-1	PLA2G4E	273	373
ARL14EPL_CCDS59490.1_ex1_5:115389808-115389831:-_5-5	ARL14EPL	228	191
PTGR2_CCDS9820.1_ex2_14:74340824-74340847:+_5-2	PTGR2	0	12
ANKFY1_CCDS42236.1_ex13_17:4088142-4088165:-_5-1	ANKFY1	452	261
C3orf84_CCDS58831.1_ex0_3:49215391-49215414:+_5-2	C3orf84	375	969
VWA7_CCDS4721.2_ex11_6:31741145-31741168:-_5-1	VWA7	18	168
RAB3IL1_CCDS60809.1_ex4_11:61672227-61672250:-_5-1	RAB3IL1	1001	696
HLCS_CCDS13647.1_ex7_21:38309198-38309221:+_5-3	HLCS	958	778
SDC3_CCDS30661.1_ex2_1:31349650-31349673:+_5-2	SDC3	657	292
ZFPM1_CCDS32502.1_ex5_16:88594437-88594460:+_5-1	ZFPM1	1033	539
PLG_CCDS5279.1_ex8_6:161139838-161139861:+_9-9	PLG	276	316
ALKBH7_CCDS12163.1_ex1_19:6374349-6374372:-_5-3	ALKBH7	1076	943
PFKFB1_CCDS14364.1_ex6_X:54978498-54978521:-_5-1	PFKFB1	596	308
TMEM186_CCDS10535.1_ex0_16:8890000-8890023:+_5-1	TMEM186	225	309
SLC22A7_CCDS4892.1_ex2_6:43267432-43267455:-_5-5	SLC22A7	175	366
VDAC2_CCDS53544.1_ex3_10:76978924-76978947:+_5-4	VDAC2	131	139
SUGT1_CCDS45050.1_ex8_13:53238164-53238187:-_6-2	SUGT1	646	355
POGZ_CCDS44222.2_ex10_1:151396514-151396537:-_5-3	POGZ	414	420
RNF183_CCDS43866.1_ex0_9:116060219-116060242:+_5-3	RNF183	936	716
DEF8_CCDS10989.1_ex3_16:90023956-90023979:+_6-2	DEF8	261	337
SULF1_CCDS6204.1_ex5_8:70514041-70514064:-_5-5	SULF1	940	280
NOX1_CCDS14474.1_ex6_X:100117266-100117289:-_5-2	NOX1	434	336
TMEM196_CCDS34607.2_ex1_7:19765277-19765300:+_5-2	TMEM196	202	279
WDR46_CCDS4772.1_ex13_6:33256706-33256729:-_5-5	WDR46	5	30
EXOG_CCDS2680.1_ex2_3:38542877-38542900:-_5-1	EXOG	65	301
GPX1_CCDS43091.1_ex0_3:49395083-49395106:-_8-1	GPX1	751	468
DUSP4_CCDS6072.1_ex2_8:29197719-29197742:+_5-5	DUSP4	426	554
CMTM6_CCDS2653.1_ex2_3:32533220-32533243:+_5-2	CMTM6	0	4
KLK11_CCDS12818.1_ex1_19:51526446-51526469:+_5-1	KLK11	1047	560
LRRC55_CCDS31539.1_ex0_11:56949873-56949896:-_5-5	LRRC55	1549	668
RLN1_CCDS6462.1_ex0_9:5335447-5335470:-_4-1	RLN1	142	46
C7orf72_CCDS47585.1_ex0_7:50135894-50135917:-_5-2	C7orf72	207	215
CCR9_CCDS2732.1_ex1_3:45942441-45942464:+_5-1	CCR9	1282	691
TCTEX1D2_CCDS33929.1_ex3_3:196042994-196043017:+_5-2	TCTEX1D2	34	71
PNMA2_CCDS34868.1_ex0_8:26365931-26365954:-_5-4	PNMA2	39	8
ANKRD37_CCDS3841.1_ex2_4:186320152-186320175:-_5-5	ANKRD37	625	576
CLDN12_CCDS5618.1_ex0_7:90042190-90042213:-_5-3	CLDN12	303	215
RAB7A_CCDS3052.1_ex1_3:128516890-128516913:+_5-2	RAB7A	466	569
IFNAR2_CCDS13621.1_ex2_21:34617336-34617359:-_5-1	IFNAR2	0	67
OLFM2_CCDS12221.1_ex1_19:9967477-9967500:+_5-1	OLFM2	420	848
EGR1_CCDS4206.1_ex1_5:137802526-137802549:-_5-3	EGR1	176	326
RAB9A_CCDS14156.1_ex0_X:13727061-13727084:+_5-3	RAB9A	1156	618
DIO2_CCDS45146.1_ex1_14:80677656-80677679:+_5-4	DIO2	1105	870
PTPRN_CCDS2440.1_ex17_2:220167062-220167085:+_5-2	PTPRN	1165	677
ABCE1_CCDS34071.1_ex3_4:146030281-146030304:+_5-3	ABCE1	159	953
USP53_CCDS43265.1_ex2_4:120170009-120170032:-_5-2	USP53	423	261
DCDC2B_CCDS44100.1_ex3_1:32677701-32677724:-_5-5	DCDC2B	220	192
SCP2_CCDS44149.1_ex2_1:53504696-53504719:+_16-15	SCP2	404	375
GABRA5_CCDS45194.1_ex5_15:27182413-27182436:+_5-5	GABRA5	456	527
KPRP_CCDS30862.1_ex0_1:152732641-152732664:-_5-3	KPRP	299	249
RASGRF2_CCDS4052.1_ex0_5:80256736-80256759:-_5-2	RASGRF2	281	609
KLHL41_CCDS2234.1_ex0_2:170366453-170366476:-_5-1	KLHL41	72	71
C17orf89_CCDS45809.1_ex1_17:79213417-79213440:-_5-5	C17orf89	325	297
CCBL2_CCDS30766.1_ex9_1:89430636-89430659:+_5-4	CCBL2	782	388
