sgRNA	gene	CRISPR_C6596646.sample	ERS717283.plasmid
WAPAL_CCDS7375.1_ex16_10:88259795-88259818:-_5-2	WAPAL	119	142
SAT1_CCDS14207.1_ex5_X:23803791-23803814:+_5-5	SAT1	426	170
OMP_CCDS53682.1_ex0_11:76814079-76814102:+_5-3	OMP	843	723
TESK2_CCDS41323.1_ex9_1:45923317-45923340:+_5-5	TESK2	167	116
CUBN_CCDS7113.1_ex42_10:17087146-17087169:+_5-2	CUBN	336	460
PCDH12_CCDS4269.1_ex3_5:141336449-141336472:+_5-3	PCDH12	493	526
ARHGAP11A_CCDS10028.1_ex7_15:32921812-32921835:-_5-2	ARHGAP11A	113	163
ACOX3_CCDS3401.1_ex16_4:8418091-8418114:+_5-5	ACOX3	170	239
RNF112_CCDS58529.1_ex4_17:19316665-19316688:+_5-3	RNF112	233	391
SRM_CCDS125.1_ex4_1:11116735-11116758:-_5-1	SRM	350	380
BNC1_CCDS10324.1_ex2_15:83935586-83935609:-_5-4	BNC1	341	565
GNAL_CCDS11851.1_ex8_18:11868595-11868618:+_12-9	GNAL	2	54
KLHDC1_CCDS9692.1_ex2_14:50176420-50176443:+_5-2	KLHDC1	350	297
SPATA13_CCDS53857.1_ex5_13:24861012-24861035:+_5-4	SPATA13	739	500
HOMER3_CCDS12391.1_ex6_19:19049157-19049180:-_5-2	HOMER3	347	477
CLSTN1_CCDS105.1_ex11_1:9804504-9804527:+_5-2	CLSTN1	309	434
TMPRSS11E_CCDS33993.1_ex7_4:69343132-69343155:+_5-4	TMPRSS11E	49	76
FUT9_CCDS5033.1_ex0_6:96651244-96651267:-_5-1	FUT9	426	328
ACO2_CCDS14017.1_ex2_22:41903868-41903891:+_5-2	ACO2	45	494
P2RX5_CCDS11034.1_ex8_17:3593903-3593926:-_5-4	P2RX5	418	345
PCDHB13_CCDS4255.1_ex0_5:140595104-140595127:-_5-5	PCDHB13	1262	737
ZNF599_CCDS32991.1_ex0_19:35251098-35251121:-_5-2	ZNF599	155	88
RNF222_CCDS45608.1_ex0_17:8296327-8296350:+_5-1	RNF222	729	668
SLC38A4_CCDS8750.1_ex8_12:47173627-47173650:-_5-3	SLC38A4	291	108
SFXN5_CCDS1922.1_ex6_2:73227558-73227581:-_5-1	SFXN5	831	704
RNF146_CCDS5136.1_ex0_6:127608274-127608297:+_5-4	RNF146	313	250
RHOF_CCDS9222.1_ex3_12:122231129-122231152:-_5-4	RHOF	758	910
DAZL_CCDS43059.1_ex8_3:16639605-16639628:-_5-2	DAZL	297	196
PAFAH1B1_CCDS32528.1_ex4_17:2573609-2573632:+_5-5	PAFAH1B1	29	248
ZSCAN21_CCDS5681.1_ex1_7:99655449-99655472:+_5-3	ZSCAN21	497	744
SIDT1_CCDS2974.1_ex5_3:113300209-113300232:-_5-4	SIDT1	248	209
QSOX2_CCDS35178.1_ex10_9:139118604-139118627:+_5-4	QSOX2	530	425
GRAPL_CCDS45627.1_ex1_17:19036034-19036057:-_5-3	GRAPL	928	1135
CARD14_CCDS11768.1_ex6_17:78165114-78165137:+_5-5	CARD14	469	682
EIF5A2_CCDS3214.1_ex3_3:170625509-170625532:-_5-5	EIF5A2	496	375
STAT1_CCDS2309.1_ex16_2:191862607-191862630:+_5-2	STAT1	203	279
PLEKHA8_CCDS5424.1_ex4_7:30088832-30088855:+_7-3	PLEKHA8	167	196
SPTSSB_CCDS33887.1_ex0_3:161064007-161064030:+_4-3	SPTSSB	317	469
GAL_CCDS8183.1_ex2_11:68455498-68455521:+_5-4	GAL	210	237
TTC23_CCDS10379.2_ex6_15:99758852-99758875:-_5-1	TTC23	171	251
BCAM_CCDS12644.1_ex3_19:45315798-45315821:-_5-3	BCAM	351	289
STAT4_CCDS2310.1_ex17_2:191931205-191931228:-_5-4	STAT4	194	252
USP5_CCDS31733.1_ex2_12:6964966-6964989:-_5-2	USP5	206	1102
BCAR3_CCDS58010.1_ex7_1:94054947-94054970:-_5-5	BCAR3	340	459
WSB1_CCDS11220.1_ex4_17:25633822-25633845:+_5-3	WSB1	184	246
SNX30_CCDS43865.1_ex1_9:115567055-115567078:+_5-2	SNX30	560	705
SETD2_CCDS2749.2_ex18_3:47164844-47164867:+_5-5	SETD2	235	266
TMEM45B_CCDS8482.1_ex1_11:129724512-129724535:+_5-1	TMEM45B	255	205
PPP1R1C_CCDS46468.1_ex1_2:182852586-182852609:-_5-1	PPP1R1C	367	278
MANF_CCDS46836.2_ex2_3:51425211-51425234:+_5-4	MANF	128	177
CCDC61_CCDS46120.2_ex2_19:46509956-46509979:+_5-3	CCDC61	410	473
ERC2_CCDS46851.1_ex15_3:56468928-56468951:-_5-5	ERC2	125	170
XRCC1_CCDS12624.1_ex10_19:44057178-44057201:+_5-2	XRCC1	222	336
APOPT1_CCDS9983.2_ex1_14:104038027-104038050:-_5-3	APOPT1	387	213
RPS25_CCDS8406.1_ex1_11:118888144-118888167:+_5-2	RPS25	0	1
AKAP9_CCDS5622.1_ex22_7:91690673-91690696:+_5-5	AKAP9	330	433
APITD1_CCDS115.1_ex3_1:10500448-10500471:+_5-2	APITD1	106	290
TRAF3IP3_CCDS1490.2_ex5_1:209936916-209936939:+_5-4	TRAF3IP3	335	192
PER1_CCDS11131.1_ex12_17:8050999-8051022:+_5-1	PER1	695	628
DDA1_CCDS12357.1_ex3_19:17426767-17426790:-_5-4	DDA1	164	389
C10orf67_CCDS44365.1_ex4_10:23633496-23633519:-_5-2	C10orf67	418	494
RHOBTB3_CCDS4077.1_ex1_5:95067699-95067722:-_5-1	RHOBTB3	582	712
TRIM44_CCDS31461.1_ex0_11:35685201-35685224:-_5-4	TRIM44	299	365
ACAD9_CCDS3053.1_ex4_3:128615319-128615342:+_5-4	ACAD9	528	668
ZNF22_CCDS7211.1_ex0_10:45498883-45498906:+_5-1	ZNF22	395	293
SRI_CCDS47638.1_ex3_7:87839341-87839364:-_5-1	SRI	881	479
CRYGN_CCDS5926.1_ex2_7:151135204-151135227:-_5-4	CRYGN	760	344
CD1C_CCDS1175.1_ex1_1:158260970-158260993:+_5-1	CD1C	744	786
KLF7_CCDS2373.1_ex2_2:207988864-207988887:+_5-2	KLF7	92	153
MPP1_CCDS14762.1_ex5_X:154013424-154013447:-_5-1	MPP1	458	519
F2RL2_CCDS4031.1_ex0_5:75914054-75914077:-_5-3	F2RL2	218	192
PITX3_CCDS7532.1_ex0_10:103990787-103990810:-_5-3	PITX3	149	262
NUPL2_CCDS5379.1_ex1_7:23224821-23224844:+_5-3	NUPL2	169	309
AFM_CCDS3557.1_ex7_4:74357790-74357813:-_5-5	AFM	4	7
PICALM_CCDS31653.1_ex14_11:85723418-85723441:+_5-5	PICALM	22	33
CD70_CCDS12170.1_ex0_19:6586296-6586319:-_5-2	CD70	273	313
SNCA_CCDS3634.1_ex2_4:90743410-90743433:-_6-1	SNCA	241	161
RALGAPB_CCDS13305.1_ex13_20:37161396-37161419:+_5-4	RALGAPB	344	223
CAPSL_CCDS3912.2_ex1_5:35910065-35910088:+_5-1	CAPSL	12	24
TANK_CCDS2215.1_ex1_2:162060097-162060120:-_7-4	TANK	19	65
ATP6V1E2_CCDS1826.1_ex0_2:46739440-46739463:+_5-2	ATP6V1E2	385	304
LAS1L_CCDS14381.1_ex13_X:64754394-64754417:-_5-4	LAS1L	34	413
SERPINB8_CCDS11991.1_ex4_18:61652469-61652492:-_13-10	SERPINB8	780	476
TNMD_CCDS14469.1_ex3_X:99849245-99849268:+_5-4	TNMD	69	54
SLC14A1_CCDS11925.1_ex1_18:43311049-43311072:-_5-2	SLC14A1	278	359
MIS18BP1_CCDS9684.1_ex9_14:45700356-45700379:+_5-1	MIS18BP1	74	337
RBX1_CCDS14009.1_ex2_22:41360051-41360074:+_5-4	RBX1	0	93
CACFD1_CCDS48051.1_ex2_9:136333055-136333078:-_5-5	CACFD1	223	392
NT5C1A_CCDS440.1_ex4_1:40131851-40131874:+_5-5	NT5C1A	414	377
ACPT_CCDS12802.1_ex2_19:51294085-51294108:-_5-1	ACPT	490	425
PGLYRP2_CCDS12330.2_ex3_19:15586695-15586718:+_5-3	PGLYRP2	558	314
ZC3H7A_CCDS10550.1_ex13_16:11864823-11864846:-_5-3	ZC3H7A	648	476
ICOSLG_CCDS42952.1_ex3_21:45655329-45655352:+_5-4	ICOSLG	217	192
ASTE1_CCDS3068.1_ex3_3:130743324-130743347:+_5-1	ASTE1	194	202
DNLZ_CCDS35179.1_ex2_9:139258004-139258027:-_5-5	DNLZ	246	739
AJUBA_CCDS9581.1_ex1_14:23443290-23443313:-_10-2	AJUBA	225	204
SMLR1_CCDS59036.1_ex0_6:131148732-131148755:-_5-4	SMLR1	382	380
CIAO1_CCDS2019.1_ex1_2:96933095-96933118:+_5-2	CIAO1	12	473
TENC1_CCDS8842.1_ex17_12:53453151-53453174:-_5-3	TENC1	742	695
GLRX3_CCDS7661.1_ex3_10:131959239-131959262:+_5-4	GLRX3	376	496
IL33_CCDS56563.1_ex4_9:6254454-6254477:+_6-4	IL33	214	215
MDH1B_CCDS33365.1_ex8_2:207621725-207621748:+_5-4	MDH1B	440	450
RAN_CCDS9271.1_ex2_12:131357571-131357594:-_5-1	RAN	0	165
SOX17_CCDS6159.1_ex1_8:55371943-55371966:-_5-4	SOX17	381	545
PGR_CCDS59229.1_ex4_11:100933281-100933304:+_7-2	PGR	428	382
ADAM32_CCDS47846.1_ex5_8:39008919-39008942:+_5-1	ADAM32	320	399
GPCPD1_CCDS13090.1_ex14_20:5564943-5564966:-_5-2	GPCPD1	113	115
NUF2_CCDS1245.1_ex5_1:163307832-163307855:+_5-3	NUF2	48	391
CASC10_CCDS31163.1_ex0_10:21784645-21784668:+_5-1	CASC10	649	901
PI16_CCDS34440.1_ex1_6:36927069-36927092:-_5-3	PI16	637	626
CCDC92_CCDS9256.1_ex0_12:124422369-124422392:-_5-4	CCDC92	312	213
ACOT6_CCDS32118.1_ex1_14:74086117-74086140:+_5-2	ACOT6	10	31
SMAD7_CCDS11936.1_ex1_18:46468858-46468881:-_5-5	SMAD7	620	779
JUNB_CCDS12280.1_ex0_19:12903050-12903073:+_5-5	JUNB	653	701
DSG4_CCDS11897.1_ex10_18:28983405-28983428:-_5-5	DSG4	6	24
BCL7A_CCDS53841.1_ex2_12:122473311-122473334:+_5-3	BCL7A	367	458
TCP1_CCDS43522.1_ex5_6:160205012-160205035:-_5-3	TCP1	14	245
ARNTL_CCDS31430.1_ex5_11:13387065-13387088:+_5-2	ARNTL	307	476
HPSE2_CCDS53566.1_ex8_10:100992143-100992166:-_5-3	HPSE2	243	216
FXYD3_CCDS46048.1_ex1_19:35610145-35610168:-_13-3	FXYD3	411	501
PRKAB2_CCDS925.1_ex5_1:146639336-146639359:+_5-2	PRKAB2	312	268
TMEM251_CCDS41980.1_ex0_14:93652777-93652800:-_7-6	TMEM251	329	223
C9orf78_CCDS6931.1_ex7_9:132596975-132596998:+_5-4	C9orf78	350	773
MLIP_CCDS4954.1_ex2_6:53989440-53989463:-_5-2	MLIP	276	201
DNAH10_CCDS9255.2_ex36_12:124343763-124343786:-_5-5	DNAH10	1371	870
CORO1C_CCDS61236.1_ex9_12:109094931-109094954:-_5-5	CORO1C	151	115
DUSP23_CCDS1187.1_ex0_1:159751130-159751153:+_5-5	DUSP23	507	347
SPATC1_CCDS47937.1_ex0_8:145086827-145086850:+_5-1	SPATC1	570	415
SARS_CCDS795.1_ex4_1:109773549-109773572:+_5-4	SARS	0	482
AAR2_CCDS13273.1_ex0_20:34827888-34827911:+_5-1	AAR2	63	194
TSPAN3_CCDS10292.1_ex3_15:77346524-77346547:+_6-2	TSPAN3	93	94
HPRT1_CCDS14641.1_ex1_X:133607472-133607495:-_5-1	HPRT1	81	94
ST6GAL1_CCDS3285.1_ex0_3:186760676-186760699:+_9-1	ST6GAL1	667	613
BMP3_CCDS3588.1_ex1_4:81966939-81966962:-_5-2	BMP3	360	226
VMO1_CCDS11055.1_ex1_17:4689329-4689352:+_10-3	VMO1	30	493
CXorf64_CCDS48163.1_ex1_X:125954760-125954783:-_5-1	CXorf64	461	434
KLB_CCDS3451.1_ex1_4:39435924-39435947:+_5-2	KLB	108	174
HIST1H1C_CCDS4577.1_ex0_6:26056436-26056459:-_5-2	HIST1H1C	32	232
ZNF585B_CCDS12500.1_ex0_19:37677606-37677629:-_5-2	ZNF585B	935	819
CHRNG_CCDS33400.1_ex4_2:233406131-233406154:-_5-4	CHRNG	463	574
A4GALT_CCDS14041.1_ex0_22:43089610-43089633:-_5-4	A4GALT	274	373
SAR1A_CCDS7298.1_ex4_10:71921369-71921392:-_5-5	SAR1A	299	549
HOXD3_CCDS2270.1_ex0_2:177034163-177034186:-_5-3	HOXD3	615	557
WDR55_CCDS4235.1_ex0_5:140044634-140044657:+_5-2	WDR55	46	877
ELAC2_CCDS11164.1_ex21_17:12920229-12920252:-_5-4	ELAC2	79	688
TEX28_CCDS14744.1_ex2_X:153516234-153516257:+_5-2	TEX28	245	267
PAQR5_CCDS10232.1_ex3_15:69682044-69682067:+_5-5	PAQR5	295	194
NAA50_CCDS2975.1_ex2_3:113442343-113442366:-_5-3	NAA50	138	529
REG1B_CCDS1963.1_ex2_2:79313561-79313584:+_5-1	REG1B	629	801
NDRG4_CCDS10797.1_ex7_16:58540465-58540488:-_5-5	NDRG4	144	289
PLEKHG6_CCDS44808.1_ex5_12:6425455-6425478:-_5-2	PLEKHG6	442	443
SCUBE3_CCDS4800.1_ex5_6:35200963-35200986:+_5-2	SCUBE3	371	474
MED19_CCDS7966.1_ex2_11:57472494-57472517:+_5-1	MED19	4	67
RIPK4_CCDS13675.1_ex7_21:43187014-43187037:+_5-5	RIPK4	460	645
ACSL6_CCDS34228.1_ex15_5:131324540-131324563:+_5-3	ACSL6	357	485
TNFRSF14_CCDS44046.1_ex1_1:2489258-2489281:-_5-2	TNFRSF14	756	623
ARHGAP25_CCDS33214.2_ex5_2:69040523-69040546:+_5-5	ARHGAP25	445	445
YPEL5_CCDS1771.1_ex1_2:30381537-30381560:-_5-4	YPEL5	389	568
TMEM127_CCDS2018.1_ex2_2:96930983-96931006:+_5-4	TMEM127	195	251
RPRML_CCDS11508.1_ex0_17:45056237-45056260:-_5-4	RPRML	311	580
SPPL2C_CCDS32673.1_ex0_17:43923282-43923305:+_5-5	SPPL2C	1251	651
MARCH1_CCDS3806.1_ex2_4:164507062-164507085:-_10-9	MARCH1	353	396
ZNF461_CCDS54257.1_ex0_19:37130806-37130829:-_5-2	ZNF461	598	642
HIGD2A_CCDS4401.1_ex1_5:175816365-175816388:-_5-5	HIGD2A	77	338
TRPA1_CCDS34908.1_ex20_8:72973883-72973906:-_5-3	TRPA1	54	21
JAKMIP1_CCDS3385.1_ex9_4:6087200-6087223:+_5-4	JAKMIP1	1166	786
PRAF2_CCDS14317.1_ex2_X:48931547-48931570:-_5-5	PRAF2	966	545
CEACAM6_CCDS12585.1_ex1_19:42260621-42260644:+_5-2	CEACAM6	272	312
KCNRG_CCDS41889.1_ex0_13:50589716-50589739:+_5-1	KCNRG	341	385
TCP10_CCDS43527.1_ex5_6:167794721-167794744:+_5-5	TCP10	171	289
GDF15_CCDS12376.1_ex1_19:18499117-18499140:-_5-5	GDF15	198	317
MPHOSPH8_CCDS9287.1_ex2_13:20221352-20221375:+_5-5	MPHOSPH8	126	300
RARB_CCDS2642.1_ex3_3:25611345-25611368:+_5-1	RARB	269	289
FAM107A_CCDS2892.1_ex2_3:58555515-58555538:-_6-6	FAM107A	254	227
STX11_CCDS5205.1_ex0_6:144507938-144507961:+_5-3	STX11	633	512
VAV1_CCDS12174.1_ex12_19:6828866-6828889:+_5-5	VAV1	536	664
STX16_CCDS13468.1_ex3_20:57243088-57243111:-_5-1	STX16	311	331
C1orf228_CCDS53311.1_ex0_1:45155559-45155582:-_5-1	C1orf228	463	449
ATP13A5_CCDS33914.1_ex20_3:193052722-193052745:+_5-2	ATP13A5	737	623
HIST2H4A_CCDS30847.1_ex0_1:149804345-149804368:+_5-1	HIST2H4A	1088	1189
LUM_CCDS9038.1_ex1_12:91502592-91502615:+_5-4	LUM	596	606
NUDT6_CCDS43268.1_ex4_4:123843541-123843564:-_8-7	NUDT6	1171	913
NRD1_CCDS41335.1_ex24_1:52289334-52289357:-_5-2	NRD1	29	99
HNRNPU_CCDS31081.1_ex13_1:245027200-245027223:-_5-3	HNRNPU	89	242
CD40LG_CCDS14659.1_ex0_X:135730541-135730564:+_5-1	CD40LG	440	247
C2orf80_CCDS42809.1_ex3_2:209045465-209045488:+_5-2	C2orf80	174	140
C1orf110_CCDS44269.1_ex1_1:162825460-162825483:-_5-3	C1orf110	439	471
CHPF_CCDS2443.1_ex1_2:220405699-220405722:-_5-2	CHPF	548	627
FAM81B_CCDS43341.1_ex3_5:94749737-94749760:-_5-3	FAM81B	255	190
ZNF837_CCDS46216.1_ex0_19:58880510-58880533:-_5-5	ZNF837	763	621
RP2_CCDS14270.1_ex1_X:46712967-46712990:-_5-2	RP2	1057	723
LY86_CCDS4498.1_ex0_6:6589038-6589061:+_5-1	LY86	597	531
STEAP2_CCDS43612.1_ex0_7:89854731-89854754:-_5-2	STEAP2	143	175
SH2D1B_CCDS30928.1_ex2_1:162372544-162372567:-_5-4	SH2D1B	78	67
CDCP1_CCDS2727.1_ex6_3:45153701-45153724:+_5-1	CDCP1	439	654
CCDC122_CCDS9390.2_ex2_13:44434044-44434067:+_5-4	CCDC122	24	8
KIAA0141_CCDS4268.1_ex2_5:141305052-141305075:-_5-2	KIAA0141	65	261
AGBL3_CCDS47718.1_ex5_7:134718972-134718995:+_5-3	AGBL3	266	283
CCDC121_CCDS1759.1_ex0_2:27850351-27850374:+_5-4	CCDC121	351	337
DMRTC2_CCDS33034.1_ex2_19:42352541-42352564:+_5-5	DMRTC2	450	619
CYP2W1_CCDS5319.2_ex1_7:1024112-1024135:+_5-2	CYP2W1	68	41
MIER1_CCDS41347.1_ex8_1:67437397-67437420:+_10-10	MIER1	9	38
CCBE1_CCDS32838.1_ex9_18:57363850-57363873:+_5-4	CCBE1	289	405
ATF3_CCDS1506.1_ex0_1:212788511-212788534:+_11-3	ATF3	604	659
UPF3A_CCDS9543.1_ex0_13:115047212-115047235:-_5-1	UPF3A	401	670
ARHGEF1_CCDS12590.1_ex12_19:42400519-42400542:+_5-4	ARHGEF1	277	350
SEMA6A_CCDS47256.1_ex10_5:115823807-115823830:-_5-3	SEMA6A	155	127
TMOD4_CCDS988.1_ex6_1:151146065-151146088:-_5-2	TMOD4	359	341
C19orf25_CCDS45898.1_ex0_19:1475222-1475245:+_5-3	C19orf25	403	510
BTNL8_CCDS43413.1_ex2_5:180338492-180338515:+_9-3	BTNL8	455	469
CDCP1_CCDS2727.1_ex7_3:45160010-45160033:+_5-5	CDCP1	27	31
GFRA4_CCDS13055.1_ex4_20:3641713-3641736:-_5-4	GFRA4	1224	1314
NR1H4_CCDS55873.1_ex1_12:100904664-100904687:+_5-2	NR1H4	55	110
CEND1_CCDS7714.1_ex0_11:788310-788333:+_5-2	CEND1	581	792
AARD_CCDS34935.1_ex0_8:117950578-117950601:+_5-2	AARD	398	592
TM2D1_CCDS65554.1_ex3_1:62175075-62175098:+_5-3	TM2D1	346	477
HRAS_CCDS7698.1_ex1_11:533583-533606:-_5-2	HRAS	167	283
NSMF_CCDS48067.1_ex12_9:140352934-140352957:-_5-5	NSMF	832	548
NOP58_CCDS2353.1_ex4_2:203149150-203149173:-_5-3	NOP58	69	355
TCFL5_CCDS13506.1_ex5_20:61492784-61492807:-_5-4	TCFL5	363	366
GYPC_CCDS2136.1_ex3_2:127453594-127453617:+_8-8	GYPC	818	523
IRS2_CCDS9510.1_ex1_13:110437742-110437765:+_5-4	IRS2	738	570
EP300_CCDS14010.1_ex3_22:41523636-41523659:-_5-1	EP300	501	1121
LTK_CCDS10077.1_ex16_15:41804398-41804421:+_5-3	LTK	539	626
GPC1_CCDS2534.1_ex2_2:241401971-241401994:+_5-4	GPC1	936	635
APOM_CCDS4710.1_ex1_6:31624379-31624402:-_9-3	APOM	436	401
OXR1_CCDS47909.1_ex11_8:107752579-107752602:+_12-9	OXR1	118	90
PIKFYVE_CCDS2382.1_ex5_2:209153528-209153551:-_5-5	PIKFYVE	589	534
SLC9A9_CCDS33872.1_ex12_3:143513835-143513858:+_5-4	SLC9A9	293	563
TMIGD2_CCDS12126.1_ex3_19:4297998-4298021:-_5-2	TMIGD2	152	128
SLC27A6_CCDS4145.1_ex3_5:128326069-128326092:-_5-5	SLC27A6	234	266
VPS18_CCDS10069.1_ex3_15:41192176-41192199:+_5-3	VPS18	306	672
FBXO34_CCDS32086.1_ex0_14:55817381-55817404:+_5-2	FBXO34	527	391
KMT2D_CCDS44873.1_ex44_12:49445505-49445528:+_5-3	KMT2D	235	500
MS4A5_CCDS7987.1_ex2_11:60199918-60199941:+_5-4	MS4A5	128	79
G2E3_CCDS9638.1_ex6_14:31067758-31067781:+_5-4	G2E3	148	153
ELF5_CCDS7892.1_ex4_11:34515218-34515241:-_8-7	ELF5	392	324
NDNL2_CCDS10023.1_ex0_15:29561773-29561796:-_5-5	NDNL2	244	377
HSPA12A_CCDS41569.1_ex3_10:118440691-118440714:-_5-1	HSPA12A	302	255
GLUD1_CCDS7382.1_ex11_10:88836394-88836417:+_5-5	GLUD1	182	309
HLA-DQA2_CCDS4753.1_ex1_6:32712999-32713022:+_5-2	HLA-DQA2	336	299
CDC25B_CCDS13065.1_ex2_20:3779092-3779115:-_5-3	CDC25B	812	1146
HIST2H4B_CCDS30851.1_ex0_1:149832559-149832582:-_5-4	HIST2H4B	460	791
APOH_CCDS11663.1_ex3_17:64216793-64216816:-_5-1	APOH	227	302
DNAJB7_CCDS14008.1_ex0_22:41257560-41257583:+_5-2	DNAJB7	287	392
SPC24_CCDS45974.1_ex2_19:11258676-11258699:+_5-1	SPC24	14	531
P2RY14_CCDS3156.1_ex0_3:150931599-150931622:+_5-2	P2RY14	114	306
ARID3C_CCDS35006.1_ex4_9:34623962-34623985:-_5-3	ARID3C	571	496
C18orf21_CCDS11916.2_ex3_18:33557516-33557539:+_7-5	C18orf21	113	101
CERS1_CCDS46021.1_ex3_19:18994962-18994985:-_5-1	CERS1	691	763
CD27_CCDS8545.1_ex2_12:6559368-6559391:-_5-3	CD27	0	8
RPS6KA1_CCDS284.1_ex8_1:26881163-26881186:+_5-4	RPS6KA1	516	569
PAFAH1B2_CCDS53713.1_ex2_11:117031880-117031903:-_5-4	PAFAH1B2	162	142
ZNF43_CCDS12413.2_ex0_19:21992355-21992378:+_5-3	ZNF43	0	5
SLC5A5_CCDS12368.1_ex0_19:17983255-17983278:+_5-1	SLC5A5	322	472
ZNF511_CCDS7677.1_ex2_10:135123329-135123352:-_5-3	ZNF511	423	710
REG3A_CCDS1965.1_ex2_2:79385562-79385585:+_5-2	REG3A	377	373
ZNF268_CCDS45012.1_ex1_12:133764593-133764616:+_19-5	ZNF268	8	57
BAZ2A_CCDS44924.1_ex19_12:57003636-57003659:-_5-2	BAZ2A	92	189
ZNF101_CCDS32971.1_ex3_19:19790130-19790153:-_5-3	ZNF101	156	309
ABCF2_CCDS5922.1_ex11_7:150920918-150920941:+_5-3	ABCF2	724	967
WDR5_CCDS6981.1_ex5_9:137007752-137007775:+_5-2	WDR5	676	651
RMND5B_CCDS4431.1_ex2_5:177569884-177569907:+_5-2	RMND5B	668	681
KRTCAP2_CCDS1096.1_ex3_1:155145227-155145250:+_5-3	KRTCAP2	158	333
SH2B1_CCDS32424.1_ex0_16:28878056-28878079:+_5-3	SH2B1	345	393
ACP1_CCDS1639.1_ex3_2:275179-275202:+_11-11	ACP1	59	113
PDXDC1_CCDS32393.1_ex16_16:15125673-15125696:+_5-3	PDXDC1	255	240
PARP16_CCDS10204.1_ex3_15:65558921-65558944:-_5-2	PARP16	87	81
ANXA8L1_CCDS41511.1_ex8_10:47167092-47167115:+_5-1	ANXA8L1	1120	1943
SHANK1_CCDS12799.1_ex6_19:51191251-51191274:-_5-2	SHANK1	555	314
HTRA4_CCDS6110.1_ex0_8:38831997-38832020:-_5-2	HTRA4	1620	1315
CALML4_CCDS10226.2_ex1_15:68489804-68489827:+_10-1	CALML4	917	756
SCGB1A1_CCDS8020.1_ex1_11:62189770-62189793:-_5-4	SCGB1A1	192	172
KLHL29_CCDS54335.1_ex1_2:23862046-23862069:+_5-1	KLHL29	339	453
IPPK_CCDS6699.1_ex8_9:95411739-95411762:+_5-3	IPPK	313	523
CDKN2D_CCDS12244.1_ex1_19:10679197-10679220:+_5-5	CDKN2D	958	953
FGF20_CCDS5998.1_ex1_8:16853218-16853241:-_5-1	FGF20	207	156
DMRTC2_CCDS33034.1_ex0_19:42351684-42351707:-_5-2	DMRTC2	494	523
NID2_CCDS9706.1_ex20_14:52534676-52534699:+_5-4	NID2	682	525
ST8SIA1_CCDS8697.1_ex2_12:22408283-22408306:-_5-3	ST8SIA1	526	400
ZNF248_CCDS58077.1_ex2_10:38126594-38126617:-_9-7	ZNF248	335	276
CRISP1_CCDS4931.1_ex5_6:49819802-49819825:+_6-6	CRISP1	20	49
RGCC_CCDS41880.1_ex1_13:42032466-42032489:+_5-2	RGCC	644	569
DPH6_CCDS10043.1_ex6_15:35830517-35830540:-_6-2	DPH6	94	74
RIPPLY3_CCDS13648.1_ex3_21:38390253-38390276:-_5-5	RIPPLY3	356	294
ACN9_CCDS5648.1_ex0_7:96747121-96747144:-_5-2	ACN9	247	570
GNGT2_CCDS11545.1_ex0_17:47284216-47284239:-_4-3	GNGT2	132	117
CST6_CCDS8126.1_ex0_11:65779634-65779657:-_5-2	CST6	635	651
GPR37_CCDS5792.1_ex1_7:124404531-124404554:-_5-5	GPR37	537	377
SLC24A1_CCDS45284.1_ex0_15:65916661-65916684:-_5-1	SLC24A1	734	723
TTLL10_CCDS44036.1_ex3_1:1115910-1115933:-_5-3	TTLL10	971	756
TRDMT1_CCDS7114.1_ex8_10:17210831-17210854:+_5-4	TRDMT1	396	502
RFWD2_CCDS30944.1_ex19_1:176175878-176175901:+_5-4	RFWD2	498	651
MIER1_CCDS53325.1_ex1_1:67391851-67391874:+_10-1	MIER1	826	631
C1QTNF2_CCDS4351.2_ex0_5:159776545-159776568:-_5-2	C1QTNF2	558	441
FAM161B_CCDS9822.2_ex6_14:74411420-74411443:+_5-1	FAM161B	136	237
GALNT5_CCDS2203.1_ex0_2:158115925-158115948:+_5-4	GALNT5	458	272
RSPH6A_CCDS12675.1_ex4_19:46313877-46313900:-_5-1	RSPH6A	308	290
TEX35_CCDS1323.1_ex2_1:178483847-178483870:+_7-2	TEX35	82	160
FYN_CCDS5094.1_ex10_6:112041081-112041104:-_5-5	FYN	689	784
CD33_CCDS33084.1_ex2_19:51729204-51729227:-_9-5	CD33	270	369
TBCC_CCDS4872.1_ex0_6:42713348-42713371:-_5-2	TBCC	136	158
CAPS_CCDS12156.1_ex2_19:5915009-5915032:+_5-5	CAPS	433	539
EIF2AK3_CCDS33241.1_ex8_2:88885382-88885405:-_5-1	EIF2AK3	329	508
SPATA21_CCDS172.1_ex6_1:16735651-16735674:-_5-2	SPATA21	0	0
TWSG1_CCDS11844.1_ex2_18:9396273-9396296:-_5-4	TWSG1	172	102
HS3ST3A1_CCDS11165.1_ex1_17:13504067-13504090:+_5-2	HS3ST3A1	574	501
NDUFS2_CCDS1224.1_ex5_1:161179685-161179708:+_5-5	NDUFS2	286	572
SSH2_CCDS11253.1_ex8_17:28003883-28003906:-_5-3	SSH2	326	471
ANKRD12_CCDS11843.1_ex5_18:9216823-9216846:+_5-2	ANKRD12	259	178
C6orf62_CCDS4559.1_ex3_6:24716490-24716513:+_5-4	C6orf62	14	69
