sgRNA	gene	CRISPR_C7020653.sample	ERS717283.plasmid
CREG1_CCDS1262.1_ex3_1:167522697-167522720:-_5-2	CREG1	914	590
THTPA_CCDS32053.1_ex0_14:24026175-24026198:+_8-6	THTPA	162	298
SLC16A3_CCDS11804.1_ex2_17:80195065-80195088:+_5-3	SLC16A3	646	567
LMAN1L_CCDS10270.1_ex4_15:75111087-75111110:+_5-5	LMAN1L	182	315
LONRF3_CCDS14575.1_ex1_X:118112395-118112418:+_5-5	LONRF3	567	742
UBD_CCDS4662.1_ex0_6:29523866-29523889:+_5-2	UBD	245	168
SPIRE1_CCDS32790.2_ex10_18:12506469-12506492:+_5-2	SPIRE1	726	731
OXSR1_CCDS2675.1_ex3_3:38240291-38240314:+_5-2	OXSR1	55	151
GAREM_CCDS11905.1_ex3_18:29890178-29890201:-_5-5	GAREM	1021	481
OTOP1_CCDS3372.1_ex4_4:4214692-4214715:-_5-4	OTOP1	923	553
NPTX1_CCDS32762.1_ex3_17:78449309-78449332:-_5-2	NPTX1	56	134
DDX46_CCDS34240.1_ex9_5:134120098-134120121:-_5-4	DDX46	29	221
ITM2C_CCDS2479.1_ex0_2:231729851-231729874:-_5-2	ITM2C	1274	714
CALHM3_CCDS44476.1_ex2_10:105238629-105238652:-_5-5	CALHM3	328	632
MINA_CCDS2929.1_ex8_3:97686114-97686137:-_5-5	MINA	414	411
FUT5_CCDS12154.1_ex0_19:5867553-5867576:-_5-4	FUT5	186	378
GZMA_CCDS3965.1_ex2_5:54403645-54403668:+_5-3	GZMA	85	211
ESRP2_CCDS10863.1_ex7_16:68266268-68266291:-_5-1	ESRP2	350	490
CLEC7A_CCDS41753.1_ex4_12:10280427-10280450:+_11-10	CLEC7A	1350	522
EDA_CCDS14394.1_ex0_X:68836328-68836351:+_5-3	EDA	1551	586
GOLM1_CCDS35054.1_ex7_9:88692493-88692516:-_5-4	GOLM1	299	325
CSHL1_CCDS11652.1_ex1_17:61987563-61987586:+_6-2	CSHL1	795	594
SMG6_CCDS11016.1_ex9_17:2139801-2139824:+_5-4	SMG6	0	26
ATXN7_CCDS43102.1_ex6_3:63973735-63973758:+_5-4	ATXN7	1295	1081
IL1F10_CCDS2112.1_ex1_2:113831969-113831992:+_5-1	IL1F10	533	638
APPBP2_CCDS32699.1_ex9_17:58556551-58556574:+_5-2	APPBP2	11	108
TMEM51_CCDS154.1_ex0_1:15541700-15541723:+_5-2	TMEM51	423	369
TNKS_CCDS5974.1_ex0_8:9413689-9413712:-_5-3	TNKS	1021	754
CAPS2_CCDS66424.1_ex10_12:75710168-75710191:-_5-3	CAPS2	936	389
CLPS_CCDS4811.1_ex1_6:35763502-35763525:-_5-1	CLPS	306	539
MEF2B_CCDS46024.1_ex6_19:19260097-19260120:+_5-2	MEF2B	2285	832
MBP_CCDS12011.1_ex3_18:74701916-74701939:+_13-2	MBP	426	332
AP1B1_CCDS13855.1_ex18_22:29754773-29754796:-_5-3	AP1B1	946	336
ACTC1_CCDS10041.1_ex4_15:35085662-35085685:+_5-2	ACTC1	407	370
KRTDAP_CCDS12462.1_ex3_19:35979572-35979595:+_7-4	KRTDAP	531	363
FAM45A_CCDS7609.1_ex3_10:120877114-120877137:+_5-3	FAM45A	36	136
LRIF1_CCDS30800.1_ex2_1:111495389-111495412:-_10-10	LRIF1	726	578
COL28A1_CCDS43553.1_ex32_7:7571077-7571100:+_5-4	COL28A1	17	118
FBXO34_CCDS32086.1_ex0_14:55817482-55817505:-_5-3	FBXO34	83	106
PHGDH_CCDS904.1_ex3_1:120269480-120269503:-_5-3	PHGDH	1366	626
MARVELD3_CCDS10904.1_ex1_16:71663273-71663296:-_5-5	MARVELD3	32	394
MVB12B_CCDS35142.1_ex1_9:129102845-129102868:+_5-2	MVB12B	281	426
NCAM2_CCDS42910.1_ex5_21:22696810-22696833:-_5-2	NCAM2	323	219
SLCO5A1_CCDS55242.1_ex6_8:70673990-70674013:+_5-1	SLCO5A1	382	439
ZNF7_CCDS64998.1_ex3_8:146071378-146071401:+_10-10	ZNF7	381	307
DEGS2_CCDS9956.1_ex1_14:100615820-100615843:+_5-3	DEGS2	692	477
SNW1_CCDS9867.1_ex7_14:78202278-78202301:-_5-2	SNW1	57	465
ZDHHC14_CCDS47510.1_ex1_6:157963742-157963765:+_5-2	ZDHHC14	947	702
PSMA2_CCDS5467.1_ex5_7:42966123-42966146:+_5-2	PSMA2	0	16
GSTK1_CCDS47730.1_ex1_7:142961242-142961265:+_5-3	GSTK1	285	296
SALL3_CCDS12013.1_ex1_18:76753703-76753726:-_5-3	SALL3	753	682
ZNF568_CCDS42558.1_ex4_19:37440582-37440605:+_10-3	ZNF568	149	252
C14orf79_CCDS42000.1_ex0_14:105453152-105453175:-_5-4	C14orf79	348	502
ABCG5_CCDS1814.1_ex5_2:44051553-44051576:-_5-1	ABCG5	384	261
GRAMD2_CCDS32283.1_ex7_15:72460100-72460123:+_5-5	GRAMD2	452	355
IDH3B_CCDS13031.1_ex6_20:2641459-2641482:+_5-2	IDH3B	514	548
MPI_CCDS10272.1_ex3_15:75185131-75185154:-_5-4	MPI	70	43
XIRP2_CCDS42768.1_ex3_2:168074690-168074713:+_5-1	XIRP2	625	800
INS-IGF2_CCDS41598.1_ex1_11:2170463-2170486:-_4-3	INS-IGF2	56	453
ZNF518B_CCDS33960.1_ex0_4:10446853-10446876:-_5-2	ZNF518B	379	698
MSR1_CCDS5995.1_ex6_8:16026362-16026385:-_5-3	MSR1	434	288
N4BP1_CCDS45479.1_ex5_16:48595769-48595792:+_5-2	N4BP1	317	264
PBX1_CCDS1246.1_ex2_1:164761794-164761817:+_5-4	PBX1	585	402
LIM2_CCDS12831.1_ex2_19:51885767-51885790:+_5-2	LIM2	528	378
FAM167A_CCDS5981.1_ex1_8:11301597-11301620:-_5-1	FAM167A	566	664
ENTPD6_CCDS13170.1_ex6_20:25197360-25197383:-_5-5	ENTPD6	1009	1082
ZNRF4_CCDS42475.1_ex0_19:5455941-5455964:-_5-3	ZNRF4	279	947
ZSWIM3_CCDS13381.1_ex1_20:44505638-44505661:-_5-3	ZSWIM3	219	175
PSMA4_CCDS10303.1_ex5_15:78838037-78838060:+_5-3	PSMA4	50	202
ATP1B4_CCDS14598.1_ex3_X:119504974-119504997:-_5-4	ATP1B4	290	292
ANKRD10_CCDS66580.1_ex4_13:111567095-111567118:+_5-5	ANKRD10	438	355
TTLL6_CCDS11537.2_ex4_17:46865198-46865221:+_5-2	TTLL6	66	144
DYNLRB2_CCDS10929.1_ex2_16:80583385-80583408:-_5-1	DYNLRB2	709	559
BCAR3_CCDS58010.1_ex7_1:94054918-94054941:+_5-4	BCAR3	115	247
MAPKAPK3_CCDS2832.1_ex4_3:50681835-50681858:-_5-4	MAPKAPK3	119	336
PSMD13_CCDS44504.1_ex4_11:247315-247338:-_5-4	PSMD13	314	371
SAA4_CCDS7832.1_ex1_11:18254036-18254059:+_5-4	SAA4	19	21
FAM91A1_CCDS6346.2_ex9_8:124797331-124797354:+_5-3	FAM91A1	77	271
ETNK2_CCDS1442.2_ex7_1:204120812-204120835:+_5-5	ETNK2	638	431
OBSCN_CCDS1570.2_ex20_1:228464152-228464175:+_5-4	OBSCN	1001	587
ANKRD55_CCDS34161.1_ex4_5:55422869-55422892:+_5-3	ANKRD55	1	48
NPS_CCDS41577.1_ex2_10:129350810-129350833:-_5-5	NPS	1	106
MAST3_CCDS46014.1_ex15_19:18245759-18245782:-_5-5	MAST3	446	603
USP13_CCDS3235.1_ex7_3:179439290-179439313:+_5-3	USP13	156	187
CABP2_CCDS8170.1_ex4_11:67289421-67289444:-_5-3	CABP2	604	462
MIOS_CCDS43554.1_ex0_7:7612935-7612958:-_5-3	MIOS	242	321
FBXO6_CCDS133.1_ex1_1:11731432-11731455:+_5-3	FBXO6	450	270
TOX_CCDS34897.1_ex6_8:59851892-59851915:-_5-2	TOX	467	1032
CBX7_CCDS13986.1_ex2_22:39534652-39534675:-_5-3	CBX7	27	170
SLCO1C1_CCDS53757.1_ex6_12:20874779-20874802:-_5-4	SLCO1C1	464	410
DBNDD2_CCDS42880.1_ex1_20:44037567-44037590:-_7-7	DBNDD2	370	362
ZBTB18_CCDS1622.1_ex1_1:244217635-244217658:-_5-4	ZBTB18	777	783
NAP1L5_CCDS3632.1_ex0_4:89618784-89618807:-_5-5	NAP1L5	323	679
MRAP_CCDS13613.1_ex2_21:33684022-33684045:-_8-6	MRAP	471	434
LCN8_CCDS35183.1_ex3_9:139649896-139649919:+_5-1	LCN8	1238	676
CDK8_CCDS9317.1_ex2_13:26923231-26923254:+_5-1	CDK8	1	41
FCRL6_CCDS30912.1_ex4_1:159779289-159779312:-_5-5	FCRL6	259	314
RNF39_CCDS4673.1_ex3_6:30043289-30043312:-_5-2	RNF39	0	0
FNDC8_CCDS11290.1_ex0_17:33448824-33448847:-_5-1	FNDC8	484	419
UGT2B15_CCDS3524.1_ex4_4:69533744-69533767:+_4-1	UGT2B15	14	83
DDX3X_CCDS43931.1_ex4_X:41201805-41201828:+_5-3	DDX3X	43	280
CACNA2D1_CCDS5598.1_ex32_7:81714147-81714170:-_5-4	CACNA2D1	20	197
CDH24_CCDS9585.1_ex7_14:23523513-23523536:-_5-3	CDH24	331	848
RAET1L_CCDS5224.1_ex2_6:150343203-150343226:-_3-2	RAET1L	314	291
NAPB_CCDS13152.1_ex3_20:23361936-23361959:+_5-2	NAPB	477	577
MUC4_CCDS54700.1_ex23_3:195515976-195515999:-_10-7	MUC4	71	276
HIST1H2BD_CCDS4587.1_ex0_6:26158556-26158579:+_5-3	HIST1H2BD	70	301
ATG4B_CCDS46564.1_ex4_2:242594047-242594070:-_5-2	ATG4B	203	323
BEAN1_CCDS54015.1_ex1_16:66503592-66503615:+_13-1	BEAN1	343	540
MLF1_CCDS3182.1_ex1_3:158310319-158310342:+_9-1	MLF1	57	174
C1orf51_CCDS949.1_ex3_1:150257012-150257035:+_5-5	C1orf51	227	187
ZNF799_CCDS45989.1_ex0_19:12502885-12502908:+_2-2	ZNF799	84	249
AMELX_CCDS14145.1_ex2_X:11316232-11316255:+_6-1	AMELX	416	271
TP53TG5_CCDS13352.1_ex1_20:44004090-44004113:-_5-4	TP53TG5	118	215
PATZ1_CCDS13894.1_ex4_22:31741474-31741497:-_5-5	PATZ1	517	389
ZCCHC24_CCDS7359.1_ex2_10:81192488-81192511:-_5-4	ZCCHC24	154	105
PIGA_CCDS14165.1_ex3_X:15344027-15344050:+_5-4	PIGA	1582	988
PLA2G4C_CCDS12710.1_ex12_19:48603087-48603110:-_5-4	PLA2G4C	247	162
TOP1MT_CCDS59115.1_ex7_8:144406265-144406288:-_5-1	TOP1MT	879	692
CCDC88A_CCDS33203.1_ex19_2:55570782-55570805:-_5-2	CCDC88A	112	240
VSNL1_CCDS1689.1_ex1_2:17830775-17830798:+_5-5	VSNL1	1011	650
GABARAP_CCDS11092.1_ex1_17:7144728-7144751:-_5-1	GABARAP	189	822
LDHB_CCDS8691.1_ex4_12:21796958-21796981:-_5-3	LDHB	256	376
TLR7_CCDS14151.1_ex1_X:12904407-12904430:-_5-3	TLR7	93	152
FAM184B_CCDS47033.1_ex16_4:17710928-17710951:-_5-4	FAM184B	259	170
YAP1_CCDS44716.1_ex0_11:101981733-101981756:+_6-1	YAP1	1415	659
INPP5K_CCDS11004.1_ex5_17:1410272-1410295:-_5-1	INPP5K	838	472
BAIAP2L1_CCDS34687.1_ex11_7:97984406-97984429:-_5-4	BAIAP2L1	80	237
ELF5_CCDS58129.1_ex1_11:34502425-34502448:-_8-2	ELF5	183	205
TAS2R7_CCDS8631.1_ex0_12:10954755-10954778:+_5-3	TAS2R7	373	340
CHD8_CCDS45081.1_ex19_14:21870637-21870660:+_5-1	CHD8	1493	634
MURC_CCDS35083.1_ex0_9:103340637-103340660:-_5-2	MURC	40	89
CLIC5_CCDS47438.1_ex3_6:45917085-45917108:-_5-4	CLIC5	1436	949
NEUROG3_CCDS31212.1_ex0_10:71332573-71332596:-_5-4	NEUROG3	254	361
SUSD1_CCDS65105.1_ex7_9:114874095-114874118:-_5-2	SUSD1	38	94
ZNF570_CCDS12504.1_ex3_19:37974931-37974954:+_5-4	ZNF570	149	207
ZRSR2_CCDS14172.1_ex1_X:15809120-15809143:+_5-1	ZRSR2	117	198
FGFBP2_CCDS3419.1_ex0_4:15964497-15964520:+_5-4	FGFBP2	1292	419
FCGR1A_CCDS933.1_ex2_1:149755778-149755801:+_5-2	FCGR1A	94	412
SERINC4_CCDS58360.1_ex6_15:44089432-44089455:+_5-2	SERINC4	28	99
PFKL_CCDS33582.1_ex4_21:45732923-45732946:-_5-2	PFKL	434	348
AIF1_CCDS34398.1_ex0_6:31583885-31583908:+_9-3	AIF1	24	86
FRK_CCDS5103.1_ex7_6:116381158-116381181:-_5-5	FRK	5	8
SOX18_CCDS13552.1_ex0_20:62680285-62680308:-_5-4	SOX18	132	296
WBSCR17_CCDS5540.1_ex4_7:70885987-70886010:+_5-5	WBSCR17	565	570
ARMCX2_CCDS14490.1_ex0_X:100912377-100912400:-_5-5	ARMCX2	284	342
ATP6V1C1_CCDS6296.1_ex1_8:104054596-104054619:+_5-2	ATP6V1C1	168	226
CATSPER3_CCDS4181.1_ex2_5:134332127-134332150:+_5-2	CATSPER3	182	308
CHPF_CCDS2443.1_ex0_2:220405325-220405348:+_5-1	CHPF	1500	844
SLC7A5_CCDS10964.1_ex7_16:87874717-87874740:+_5-5	SLC7A5	136	237
PEX2_CCDS6221.1_ex0_8:77896072-77896095:-_5-1	PEX2	171	428
IPPK_CCDS6699.1_ex10_9:95418826-95418849:-_5-5	IPPK	88	294
TSSK1B_CCDS4112.1_ex0_5:112770249-112770272:-_5-3	TSSK1B	997	671
SLC41A1_CCDS30988.1_ex9_1:205779382-205779405:-_5-5	SLC41A1	258	183
TMEM171_CCDS4017.1_ex0_5:72419662-72419685:-_5-5	TMEM171	239	412
APOOL_CCDS48138.1_ex4_X:84310909-84310932:+_5-5	APOOL	51	214
AADACL2_CCDS3161.2_ex3_3:151463402-151463425:-_5-4	AADACL2	473	523
ARL11_CCDS9419.1_ex0_13:50204660-50204683:+_5-1	ARL11	867	496
EIF4E3_CCDS33786.1_ex1_3:71739300-71739323:-_8-3	EIF4E3	1	74
HSPB6_CCDS12475.1_ex2_19:36247803-36247826:-_5-5	HSPB6	0	1
IPMK_CCDS7250.1_ex2_10:59976008-59976031:-_5-1	IPMK	0	6
ICT1_CCDS11711.1_ex2_17:73015805-73015828:+_5-2	ICT1	40	61
CYP26A1_CCDS7426.1_ex2_10:94834669-94834692:-_5-4	CYP26A1	756	455
SNRPD3_CCDS13828.1_ex1_22:24963977-24964000:+_5-4	SNRPD3	37	561
FYCO1_CCDS2734.1_ex11_3:46011204-46011227:+_5-4	FYCO1	93	378
ABHD17B_CCDS35042.1_ex3_9:74489769-74489792:-_5-5	ABHD17B	40	38
BNC1_CCDS10324.1_ex1_15:83932933-83932956:+_5-2	BNC1	449	572
TALDO1_CCDS7712.1_ex3_11:760210-760233:+_5-5	TALDO1	55	160
NCR1_CCDS12911.1_ex3_19:55420679-55420702:-_5-2	NCR1	295	289
MTMR4_CCDS11608.1_ex12_17:56585898-56585921:-_5-4	MTMR4	60	3
FAM207A_CCDS13718.1_ex1_21:46363680-46363703:+_5-2	FAM207A	0	26
RMND5A_CCDS1991.1_ex5_2:86993037-86993060:-_5-5	RMND5A	53	86
DSC3_CCDS32810.1_ex13_18:28611065-28611088:+_5-5	DSC3	12	140
HAS1_CCDS12838.1_ex3_19:52222709-52222732:-_5-4	HAS1	1355	927
F13A1_CCDS4496.1_ex8_6:6225044-6225067:+_5-2	F13A1	448	447
MEI4_CCDS64463.1_ex1_6:78471223-78471246:-_5-5	MEI4	22	42
ZNF577_CCDS12842.2_ex2_19:52381640-52381663:-_5-4	ZNF577	53	85
SLC37A1_CCDS13689.1_ex4_21:43959726-43959749:-_5-2	SLC37A1	282	269
LILRB1_CCDS42614.1_ex2_19:55143159-55143182:+_7-1	LILRB1	476	390
ZFX_CCDS14211.1_ex4_X:24226415-24226438:-_7-4	ZFX	624	540
COL9A1_CCDS47447.1_ex24_6:70981350-70981373:+_5-3	COL9A1	390	207
WNT1_CCDS8776.1_ex2_12:49374254-49374277:-_5-4	WNT1	330	352
LHFP_CCDS9369.1_ex2_13:40175074-40175097:+_5-2	LHFP	494	517
BHLHB9_CCDS14502.1_ex0_X:102004485-102004508:+_5-3	BHLHB9	269	362
GTPBP3_CCDS32950.1_ex4_19:17449779-17449802:+_5-4	GTPBP3	415	754
ZKSCAN3_CCDS4650.1_ex3_6:28331586-28331609:-_5-4	ZKSCAN3	67	112
PLK1_CCDS10616.1_ex2_16:23692250-23692273:+_5-5	PLK1	4	179
CCDC28B_CCDS354.2_ex1_1:32669573-32669596:+_5-5	CCDC28B	93	305
ZNF142_CCDS42817.1_ex2_2:219509744-219509767:+_5-2	ZNF142	749	551
TMEM88_CCDS11121.1_ex1_17:7758820-7758843:-_5-5	TMEM88	172	279
COL4A1_CCDS9511.1_ex22_13:110831733-110831756:-_5-1	COL4A1	635	352
CDH10_CCDS3892.1_ex5_5:24509849-24509872:+_5-1	CDH10	0	68
FAM173A_CCDS10423.1_ex1_16:771653-771676:+_5-3	FAM173A	177	311
OCEL1_CCDS12351.1_ex2_19:17337959-17337982:+_5-4	OCEL1	170	220
SHROOM2_CCDS14135.1_ex3_X:9863775-9863798:+_5-3	SHROOM2	3645	853
MOG_CCDS34366.1_ex1_6:29627355-29627378:+_13-6	MOG	77	111
PLAGL1_CCDS5202.1_ex0_6:144263491-144263514:+_5-5	PLAGL1	378	532
REEP5_CCDS4109.2_ex2_5:112238142-112238165:+_5-1	REEP5	244	299
PPARGC1B_CCDS4298.1_ex4_5:149213044-149213067:+_5-4	PPARGC1B	916	969
FBLN5_CCDS9898.1_ex7_14:92403389-92403412:+_5-2	FBLN5	305	284
RAB19_CCDS34762.2_ex1_7:140111782-140111805:+_5-5	RAB19	1004	724
GDF2_CCDS7219.1_ex1_10:48416446-48416469:+_5-4	GDF2	59	346
SLC38A11_CCDS2224.1_ex7_2:165802089-165802112:+_5-5	SLC38A11	0	5
LINGO2_CCDS6524.1_ex0_9:27950320-27950343:+_5-3	LINGO2	362	430
DNAH9_CCDS11160.1_ex30_17:11648208-11648231:-_10-4	DNAH9	535	469
RBM46_CCDS3790.1_ex1_4:155719239-155719262:+_5-3	RBM46	30	135
HSD17B14_CCDS12736.1_ex7_19:49339064-49339087:-_5-5	HSD17B14	141	395
CFD_CCDS12046.1_ex3_19:861796-861819:+_5-4	CFD	325	227
CHMP4A_CCDS9619.1_ex3_14:24680720-24680743:-_5-2	CHMP4A	263	440
KIAA0895L_CCDS42177.1_ex5_16:67214237-67214260:-_5-4	KIAA0895L	120	476
TMEM194A_CCDS31841.1_ex4_12:57458427-57458450:-_5-2	TMEM194A	97	74
IGFN1_CCDS53455.1_ex10_1:201176366-201176389:+_5-4	IGFN1	636	390
GBE1_CCDS54612.1_ex9_3:81692061-81692084:-_5-1	GBE1	2	48
GPALPP1_CCDS9394.1_ex1_13:45578507-45578530:+_5-2	GPALPP1	61	80
DEPDC7_CCDS41632.1_ex1_11:33047587-33047610:-_5-3	DEPDC7	73	357
UBA3_CCDS2909.1_ex12_3:69117143-69117166:+_5-4	UBA3	298	266
FGF20_CCDS5998.1_ex2_8:16859240-16859263:+_5-3	FGF20	187	87
DECR2_CCDS10409.1_ex2_16:456353-456376:+_5-1	DECR2	416	434
RNF103_CCDS33237.1_ex3_2:86849894-86849917:-_5-5	RNF103	256	792
STRC_CCDS10098.1_ex25_15:43907740-43907763:+_5-1	STRC	1477	911
ARIH1_CCDS10244.1_ex1_15:72810439-72810462:-_5-3	ARIH1	18	108
MYO3A_CCDS7148.1_ex4_10:26305779-26305802:-_5-2	MYO3A	236	357
ZBTB3_CCDS8034.1_ex0_11:62520440-62520463:+_5-1	ZBTB3	247	245
PDS5A_CCDS47045.1_ex30_4:39929698-39929721:+_5-3	PDS5A	183	146
PUM1_CCDS338.1_ex13_1:31452934-31452957:+_5-2	PUM1	357	482
TMEM79_CCDS1138.1_ex0_1:156255399-156255422:-_5-2	TMEM79	330	345
KCTD3_CCDS1515.1_ex9_1:215768750-215768773:+_5-4	KCTD3	583	340
SLC2A5_CCDS44054.1_ex2_1:9117623-9117646:-_5-4	SLC2A5	267	182
SMURF2_CCDS32707.1_ex9_17:62568008-62568031:+_5-1	SMURF2	289	312
C9orf85_CCDS6639.1_ex1_9:74561924-74561947:+_5-1	C9orf85	0	18
SETD1A_CCDS32435.1_ex2_16:30972725-30972748:-_5-3	SETD1A	722	781
NRXN1_CCDS46282.1_ex22_2:51255076-51255099:-_10-9	NRXN1	362	353
MCOLN2_CCDS30762.1_ex8_1:85417940-85417963:+_5-1	MCOLN2	280	214
NANOS2_CCDS33056.1_ex0_19:46417765-46417788:+_5-3	NANOS2	259	409
KANK2_CCDS12255.1_ex9_19:11303665-11303688:+_5-1	KANK2	700	391
ZFAT_CCDS43768.2_ex10_8:135615099-135615122:-_5-4	ZFAT	292	554
SLC35A2_CCDS14311.1_ex2_X:48763663-48763686:+_5-1	SLC35A2	691	401
PDK1_CCDS2250.1_ex1_2:173423555-173423578:+_5-2	PDK1	134	265
CYP2A7_CCDS12569.1_ex8_19:41387934-41387957:-_3-3	CYP2A7	70	103
PSD_CCDS31272.1_ex12_10:104173799-104173822:-_5-2	PSD	1335	907
FOXI1_CCDS4372.1_ex0_5:169533261-169533284:+_5-3	FOXI1	173	517
ANKRD17_CCDS34003.1_ex15_4:73987449-73987472:-_5-2	ANKRD17	72	256
CRAT_CCDS6919.1_ex11_9:131866496-131866519:+_5-5	CRAT	503	476
CD79B_CCDS11655.1_ex4_17:62008691-62008714:+_8-7	CD79B	293	527
ANKRD53_CCDS1913.1_ex2_2:71206816-71206839:-_5-4	ANKRD53	377	493
CTU1_CCDS12824.1_ex1_19:51607470-51607493:+_5-4	CTU1	158	374
METTL18_CCDS1284.1_ex0_1:169762172-169762195:-_5-2	METTL18	4	1
PLK5_CCDS59328.1_ex4_19:1529415-1529438:+_5-5	PLK5	380	546
ZNF701_CCDS54311.1_ex0_19:53075608-53075631:-_6-1	ZNF701	45	123
SLAIN2_CCDS47051.1_ex0_4:48343900-48343923:-_5-1	SLAIN2	536	527
DUSP13_CCDS53542.1_ex1_10:76867803-76867826:+_13-10	DUSP13	138	164
SELM_CCDS43003.1_ex1_22:31501253-31501276:+_5-1	SELM	68	15
EIF2B5_CCDS3252.1_ex3_3:183855760-183855783:+_5-2	EIF2B5	2	5
MCM4_CCDS6143.1_ex2_8:48874641-48874664:-_5-3	MCM4	171	448
CLASRP_CCDS12652.2_ex6_19:45562603-45562626:-_5-5	CLASRP	672	341
IFT172_CCDS1755.1_ex28_2:27685608-27685631:-_5-4	IFT172	1400	418
MAP3K7_CCDS5027.1_ex13_6:91278306-91278329:+_5-5	MAP3K7	50	39
CHIA_CCDS41368.1_ex7_1:111861150-111861173:+_5-2	CHIA	232	464
LHX4_CCDS1338.1_ex4_1:180241039-180241062:+_5-5	LHX4	41	134
C2orf44_CCDS1705.1_ex2_2:24261426-24261449:-_5-1	C2orf44	136	249
CPSF6_CCDS8988.1_ex3_12:69650561-69650584:-_5-3	CPSF6	8	78
HOXC4_CCDS8873.1_ex0_12:54447892-54447915:-_5-2	HOXC4	848	968
CCDC153_CCDS44753.1_ex3_11:119064554-119064577:+_5-4	CCDC153	363	242
USP14_CCDS32780.1_ex5_18:192878-192901:+_5-4	USP14	82	168
B3GALNT2_CCDS1606.1_ex8_1:235647778-235647801:-_5-1	B3GALNT2	0	1
THEM4_CCDS1006.1_ex5_1:151881827-151881850:+_5-5	THEM4	542	1203
ARHGDIG_CCDS10404.1_ex2_16:332055-332078:+_5-3	ARHGDIG	502	667
MBP_CCDS42450.1_ex0_18:74729141-74729164:+_13-11	MBP	1205	1092
EIF2S2_CCDS13231.1_ex4_20:32685220-32685243:-_5-2	EIF2S2	20	285
SLC24A3_CCDS13140.1_ex1_20:19261606-19261629:+_5-1	SLC24A3	439	304
FGFR4_CCDS4410.1_ex2_5:176517794-176517817:-_5-1	FGFR4	492	555
TRPC5_CCDS14561.1_ex5_X:111090642-111090665:-_5-2	TRPC5	66	131
CCDC24_CCDS507.1_ex2_1:44458256-44458279:-_5-4	CCDC24	256	479
YPEL1_CCDS13794.1_ex1_22:22057708-22057731:+_5-1	YPEL1	239	413
TRIP6_CCDS5708.1_ex2_7:100465767-100465790:-_5-2	TRIP6	1024	983
APOL3_CCDS13922.1_ex2_22:36556786-36556809:-_7-7	APOL3	104	202
ST6GALNAC4_CCDS6883.1_ex2_9:130674776-130674799:+_5-3	ST6GALNAC4	253	302
PDE1A_CCDS2285.1_ex11_2:183104946-183104969:-_5-5	PDE1A	622	489
RAB5A_CCDS2633.1_ex1_3:20017174-20017197:-_5-3	RAB5A	412	511
SLITRK5_CCDS9465.1_ex0_13:88328441-88328464:-_5-2	SLITRK5	245	165
KIF11_CCDS7422.1_ex4_10:94368940-94368963:+_5-3	KIF11	2	175
SIPA1L3_CCDS33007.1_ex0_19:38572817-38572840:+_5-3	SIPA1L3	2937	742
U2AF2_CCDS12933.1_ex2_19:56171548-56171571:+_5-2	U2AF2	118	309
DDT_CCDS13820.1_ex2_22:24316497-24316520:-_5-5	DDT	286	405
DCN_CCDS9039.1_ex3_12:91550843-91550866:+_12-3	DCN	746	405
CECR5_CCDS13741.1_ex3_22:17623996-17624019:+_5-2	CECR5	51	272
GLOD5_CCDS55410.1_ex1_X:48624268-48624291:-_5-1	GLOD5	82	54
DBI_CCDS2126.1_ex2_2:120128334-120128357:+_7-7	DBI	771	517
PBXIP1_CCDS1074.1_ex2_1:154919953-154919976:+_5-2	PBXIP1	615	863
C2CD3_CCDS31636.1_ex20_11:73824889-73824912:+_5-3	C2CD3	729	348
PROM2_CCDS2012.1_ex3_2:95942004-95942027:-_5-5	PROM2	826	860
NEB_CCDS46424.1_ex108_2:152522008-152522031:+_5-2	NEB	255	224
CST9_CCDS33450.1_ex1_20:23586267-23586290:-_5-3	CST9	978	592
PAK3_CCDS14554.1_ex4_X:110406238-110406261:-_5-4	PAK3	1310	450
SDR16C5_CCDS6167.1_ex5_8:57228678-57228701:-_5-5	SDR16C5	61	111
FAM105B_CCDS43302.1_ex3_5:14681599-14681622:+_5-4	FAM105B	556	529
WFIKKN1_CCDS10414.1_ex1_16:683108-683131:+_5-4	WFIKKN1	455	540
NR1D2_CCDS33718.1_ex1_3:23996162-23996185:-_5-3	NR1D2	436	263
STOML2_CCDS6577.1_ex8_9:35102753-35102776:-_5-5	STOML2	227	466
EIF3K_CCDS12517.1_ex1_19:39111003-39111026:+_5-1	EIF3K	584	464
SMIM4_CCDS46844.1_ex0_3:52570862-52570885:+_4-2	SMIM4	176	333
DONSON_CCDS13632.1_ex9_21:34960682-34960705:+_5-5	DONSON	129	504
SH3YL1_CCDS42646.2_ex4_2:233186-233209:+_5-4	SH3YL1	186	291
TMEM204_CCDS42098.1_ex0_16:1584538-1584561:-_5-2	TMEM204	2519	593
MAN2B2_CCDS33951.1_ex7_4:6598905-6598928:-_5-4	MAN2B2	284	638
CCDC60_CCDS9190.1_ex1_12:119866545-119866568:+_5-1	CCDC60	15	82
ZNF229_CCDS42574.1_ex0_19:44934470-44934493:-_5-3	ZNF229	458	479
TAS2R10_CCDS8634.1_ex0_12:10978635-10978658:-_5-3	TAS2R10	12	151
HMP19_CCDS4391.1_ex2_5:173531252-173531275:-_5-4	HMP19	643	164
C1orf52_CCDS703.1_ex2_1:85725069-85725092:-_5-2	C1orf52	21	95
